Date,AGG,BND,BNDX,BNO,EWA,EWC,EWG,EWJ,EWQ,EWU,EWZ,FTGC,GLD,INDA,MCHI,MUB,PDBC,SLV,SPY,TLT,UNG,USO,VCIT,VCSH
2024-05-22,94.05702209472656,70.0567855834961,47.00096893310547,30.440000534057617,23.77265167236328,37.3272590637207,31.315326690673828,66.48220825195312,40.57133102416992,35.04533004760742,28.5626220703125,23.953100204467773,220.11000061035156,52.90723419189453,44.83332824707031,104.11553955078125,13.613402366638184,28.219999313354492,524.7451171875,89.24791717529297,20.549999237060547,74.87000274658203,77.33795928955078,74.9758529663086
2024-05-23,93.79452514648438,69.85187530517578,46.92367172241211,30.309999465942383,23.63758087158203,36.985076904296875,31.168901443481445,66.18899536132812,40.37725830078125,34.68977737426758,28.349809646606445,23.787097930908203,215.72000122070312,53.423500061035156,44.01266860961914,103.75289154052734,13.527302742004395,27.549999237060547,520.9122924804688,88.67369079589844,20.1200008392334,74.44999694824219,77.07585144042969,74.8493423461914
2024-05-24,93.9014663696289,69.929931640625,46.952659606933594,30.610000610351562,23.84018898010254,37.37614440917969,31.510557174682617,66.91226196289062,40.72658920288086,34.920406341552734,28.155508041381836,23.845685958862305,215.9199981689453,53.6816291809082,43.934513092041016,103.65489196777344,13.594269752502441,27.739999771118164,524.35888671875,88.93645477294922,19.020000457763672,75.3499984741211,77.23117065429688,74.9077377319336
2024-05-28,93.46392822265625,69.59819030761719,46.817378997802734,31.5,23.75335693359375,37.288150787353516,31.471513748168945,67.29344177246094,40.581031799316406,34.69939041137695,28.127750396728516,24.304630279541016,218.19000244140625,53.175296783447266,43.96382141113281,103.67449951171875,13.843003273010254,29.239999771118164,524.725341796875,87.6614990234375,19.360000610351562,77.66000366210938,76.91083526611328,74.8493423461914
2024-05-29,93.10421752929688,69.3445053100586,46.61445617675781,31.100000381469727,23.348142623901367,36.47669219970703,30.983428955078125,65.94464874267578,39.87266159057617,34.24774932861328,27.646617889404297,24.011690139770508,216.16000366210938,52.89730453491211,43.47533416748047,103.27265930175781,13.699502944946289,29.170000076293945,521.0509033203125,86.60063934326172,18.219999313354492,76.56999969482422,76.6001968383789,74.7812271118164
2024-05-30,93.5417251586914,69.64697265625,46.7593994140625,30.649999618530273,23.570045471191406,36.85798263549805,31.022476196289062,66.52130126953125,40.17347717285156,34.53602981567383,27.7854061126709,23.6992130279541,216.57000732421875,52.64909744262695,43.59257125854492,103.47847747802734,13.517736434936523,28.420000076293945,517.5944213867188,87.43765258789062,17.559999465942383,75.52999877929688,76.97879791259766,74.91746520996094
2024-05-31,93.84312438964844,69.9006576538086,46.82704544067383,30.420000076293945,23.782299041748047,37.40546798706055,31.29580307006836,67.41073608398438,40.4645881652832,34.901187896728516,27.38754653930664,23.523448944091797,215.3000030517578,52.629241943359375,42.81099319458008,103.63529205322266,13.441202163696289,27.760000228881836,522.3087158203125,88.03133392333984,17.59000015258789,74.81999969482422,77.31854248046875,75.0536880493164
2024-06-03,94.4107666015625,70.29117584228516,46.9974479675293,29.260000228881836,23.936668395996094,37.09261703491211,31.432466506958008,67.83100891113281,40.49369812011719,34.80509567260742,27.36903953552246,23.367210388183594,217.22000122070312,54.40638732910156,42.96731185913086,103.84951782226562,13.240302085876465,27.889999389648438,522.734619140625,89.45519256591797,18.920000076293945,71.83000183105469,77.68782806396484,75.20795440673828
2024-06-04,94.75212860107422,70.55542755126953,47.09426498413086,29.010000228881836,23.782299041748047,36.769989013671875,31.217708587646484,67.90921020507812,40.367549896240234,34.71860885620117,27.06370735168457,23.181676864624023,215.27000427246094,51.09037780761719,43.28971481323242,104.23274993896484,13.106368064880371,27.020000457763672,523.3189697265625,90.5001449584961,18.020000457763672,71.08999633789062,77.94117736816406,75.30559539794922
2024-06-05,95.04472351074219,70.75115966796875,47.210453033447266,29.360000610351562,24.071741104125977,36.99485397338867,31.510557174682617,67.7137222290039,40.73629379272461,34.814701080322266,26.971181869506836,23.35744285583496,217.82000732421875,52.73845291137695,43.494876861572266,104.63566589355469,13.15420150756836,27.399999618530273,529.5386962890625,91.16423034667969,18.940000534057617,71.88999938964844,78.12630462646484,75.36417388916016
